AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT I,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 4,All,2020-21,14,7,6.5,,8,10.8,4,"1,145",887,"1,558","14,377",> 100%
Region,Region 4,All,2020-21,15,6.9,6.4,,8.1,11,3,"1,128",873,"1,531","13,954",> 100%
Region,Region 4,All,2020-21,16,6.8,6.3,,8.5,11.5,4,"1,185",972,"1,618","14,055",> 100%
Region,Region 4,All,2020-21,17,6.7,6.2,,8.1,10.8,2,"1,124",878,"1,511","13,927",> 100%
Region,Region 4,All,2020-21,18,6.6,6.1,,8.4,11,3,"1,159",908,"1,530","13,869",> 100%
Region,Region 4,All,2020-21,19,6.5,6,,8,10.3,3,"1,079",813,"1,403","13,607",> 100%
Region,Region 4,All,2020-21,20,6.4,5.9,,7.9,10.2,7,"1,079",755,"1,395","13,739",> 100%
Region,Region 4,All,2020-21,21,6.3,5.8,,7.4,9.4,1,"1,015",675,"1,294","13,782",> 100%
Region,Region 4,All,2020-21,22,6.2,5.7,,7.2,9.1,0,967,608,"1,213","13,372",> 100%
Region,Region 4,All,2020-21,23,6.1,5.6,,7.1,8.7,2,960,509,"1,184","13,593",> 100%
Region,Region 4,All,2020-21,24,6,5.5,,7.1,8.3,3,951,423,"1,126","13,518",> 100%
Region,Region 4,All,2020-21,25,6,5.4,,6.6,8,2,889,398,"1,078","13,440",> 100%
Region,Region 4,All,2020-21,26,5.9,5.4,,6.5,7.8,2,859,388,"1,032","13,268",> 100%
Region,Region 4,All,2020-21,27,5.8,5.3,,7.1,8.5,2,942,446,"1,134","13,375",> 100%
Region,Region 4,All,2020-21,28,5.8,5.3,,7.4,9.3,4,994,580,"1,251","13,494",> 100%
Region,Region 4,All,2020-21,29,5.8,5.3,,8.6,11.3,2,"1,212",919,"1,597","14,183",> 100%
Region,Region 4,All,2020-21,30,5.8,5.3,,10.9,15.1,5,"1,623","1,559","2,257","14,905",> 100%
Region,Region 4,All,2020-21,31,5.8,5.3,,14.6,21.1,4,"2,370","2,684","3,436","16,301",> 100%
Region,Region 4,All,2020-21,32,5.8,5.3,,18.3,27.2,7,"3,233","4,119","4,826","17,713",> 100%
Region,Region 4,All,2020-21,33,5.8,5.3,,21.1,31.8,5,"4,032","5,375","6,107","19,175",> 100%
Region,Region 4,All,2020-21,34,5.9,5.4,,22.8,34.5,4,"4,587","6,204","6,947","20,149",> 100%
Region,Region 4,All,2020-21,35,5.9,5.4,,23.9,36.2,16,"4,868","6,698","7,402","20,421",> 100%
Region,Region 4,All,2020-21,36,6,5.5,,23.3,35.2,7,"4,732","6,375","7,169","20,345",> 100%
Region,Region 4,All,2020-21,37,6.1,5.6,,22,33.9,5,"4,322","5,923","6,655","19,640",> 100%
Region,Region 4,All,2020-21,38,6.2,5.7,,20.1,31.8,8,"3,746","5,202","5,939","18,701",> 100%
Region,Region 4,All,2020-21,39,6.3,5.8,,18.9,27.9,11,"3,337","4,216","4,929","17,689",> 100%
Region,Region 5,All,2020-21,40,5.5,5,,7.4,10.9,2,755,672,"1,124","10,285",> 100%
Region,Region 5,All,2020-21,41,5.6,5.1,,7.4,11.6,0,799,810,"1,253","10,831",> 100%
Region,Region 5,All,2020-21,42,5.7,5.2,,8.4,13.9,1,905,"1,046","1,498","10,746",> 100%
Region,Region 5,All,2020-21,43,5.8,5.3,,9.1,16.1,2,"1,015","1,309","1,794","11,173",> 100%
Region,Region 5,All,2020-21,44,5.9,5.4,,9.7,18.1,2,"1,123","1,605","2,089","11,570",> 100%
Region,Region 5,All,2020-21,45,6,5.5,,11.7,21.6,5,"1,467","2,223","2,712","12,552",> 100%
Region,Region 5,All,2020-21,46,6.1,5.6,,13.4,25.3,0,"1,750","2,817","3,311","13,107",> 100%
Region,Region 5,All,2020-21,47,6.2,5.7,,15.6,30.6,2,"2,194","3,807","4,315","14,087",> 100%
Region,Region 5,All,2020-21,48,6.3,5.8,,16.8,32.4,4,"2,445","4,206","4,713","14,564",> 100%
Region,Region 5,All,2020-21,49,6.4,5.9,,17.7,34.7,3,"2,664","4,716","5,223","15,039",> 100%
Region,Region 5,All,2020-21,50,6.5,6,,17.6,35.3,5,"2,770","4,994","5,552","15,742",> 100%
Region,Region 5,All,2020-21,51,6.6,6.1,,18.5,35.3,4,"2,762","4,730","5,267","14,938",> 100%
Region,Region 5,All,2020-21,52,6.7,6.2,,17.2,32.6,5,"2,455","4,165","4,676","14,339",> 100%
Region,Region 5,All,2020-21,53,6.8,6.3,,16.1,30.6,2,"2,298","3,872","4,374","14,290",> 100%
Region,Region 5,All,2020-21,1,6.8,6.3,,15.6,28.8,1,"2,102","3,390","3,881","13,482",> 100%
Region,Region 5,All,2020-21,2,6.9,6.4,,15.1,27.1,5,"1,981","3,049","3,553","13,128",> 100%
Region,Region 5,All,2020-21,3,6.9,6.4,,14.1,24.3,2,"1,751","2,503","3,005","12,391",> 100%
Region,Region 5,All,2020-21,4,6.9,6.4,,12.9,22.5,3,"1,525","2,177","2,661","11,811",> 100%
Region,Region 5,All,2020-21,5,6.9,6.4,,11.6,19.2,2,"1,372","1,800","2,277","11,850",> 100%
Region,Region 5,All,2020-21,6,6.9,6.4,,10,16.4,1,"1,116","1,400","1,845","11,217",> 100%
Region,Region 5,All,2020-21,7,6.9,6.4,,9,14,1,989,"1,074","1,546","11,006",> 100%
Region,Region 5,All,2020-21,8,6.9,6.4,,7.8,12.2,1,843,895,"1,328","10,850",> 100%
Region,Region 5,All,2020-21,9,6.9,6.4,,8,11.5,5,828,732,"1,194","10,349",> 100%
Region,Region 5,All,2020-21,10,6.8,6.3,,7.4,10.5,2,728,636,"1,043","9,930",> 100%
Region,Region 5,All,2020-21,11,6.7,6.3,,7.2,10.2,0,713,553,999,"9,836",> 100%
Region,Region 5,All,2020-21,12,6.7,6.2,,7.1,9.9,1,707,570,994,"10,040",> 100%
Region,Region 5,All,2020-21,13,6.6,6.1,,7.9,10.8,1,777,641,"1,068","9,876",> 100%
Region,Region 5,All,2020-21,14,6.5,6,,7.9,11.6,2,834,789,"1,220","10,534",> 100%
Region,Region 5,All,2020-21,15,6.4,5.9,,9.1,13.2,1,931,952,"1,347","10,198",> 100%
Region,Region 5,All,2020-21,16,6.3,5.8,,9.8,14.1,4,"1,034","1,079","1,495","10,598",> 100%
Region,Region 5,All,2020-21,17,6.2,5.7,,9.4,13.5,1,985,999,"1,412","10,494",> 100%
Region,Region 5,All,2020-21,18,6.1,5.6,,8.9,13,0,903,936,"1,319","10,155",> 100%
Region,Region 5,All,2020-21,19,6,5.5,,8.7,12.4,1,871,861,"1,250","10,054",> 100%
Region,Region 5,All,2020-21,20,5.9,5.4,,8.5,11.5,0,876,760,"1,189","10,353",> 100%
Region,Region 5,All,2020-21,21,5.8,5.3,,7.6,10,0,741,584,977,"9,783",> 100%
Region,Region 5,All,2020-21,22,5.7,5.2,,6.9,9,1,681,509,894,"9,944",> 100%
Region,Region 5,All,2020-21,23,5.6,5.1,,6.9,8.7,1,670,427,846,"9,756",> 100%
Region,Region 5,All,2020-21,24,5.5,5,,6.3,7.8,1,609,315,754,"9,674",> 100%
Region,Region 5,All,2020-21,25,5.4,4.9,,5.5,6.7,0,520,249,634,"9,479",> 100%
Region,Region 5,All,2020-21,26,5.3,4.8,,5,6.1,0,485,191,587,"9,624",> 100%
Region,Region 5,All,2020-21,27,5.2,4.7,,5.4,6.4,0,517,189,616,"9,645",> 100%
Region,Region 5,All,2020-21,28,5.2,4.7,,5.7,6.6,0,540,173,630,"9,515",> 100%
Region,Region 5,All,2020-21,29,5.2,4.7,,5,6.1,0,477,187,581,"9,555",> 100%
Region,Region 5,All,2020-21,30,5.1,4.6,,5.9,7.2,0,573,269,701,"9,702",> 100%
Region,Region 5,All,2020-21,31,5.1,4.6,,6.3,7.9,0,621,366,786,"9,927",> 100%
Region,Region 5,All,2020-21,32,5.1,4.6,,7.5,9.7,0,763,531,991,"10,201",> 100%
Region,Region 5,All,2020-21,33,5.1,4.6,,8.7,12,0,908,811,"1,251","10,463",> 100%
Region,Region 5,All,2020-21,34,5.2,4.7,,9.2,13.2,1,981,970,"1,413","10,715",> 100%
Region,Region 5,All,2020-21,35,5.2,4.7,,10.3,14.8,1,"1,131","1,201","1,627","10,960",> 100%
Region,Region 5,All,2020-21,36,5.3,4.8,,11.7,16.5,2,"1,305","1,418","1,852","11,194",> 100%
Region,Region 5,All,2020-21,37,5.3,4.8,,12.8,18.5,1,"1,483","1,662","2,145","11,578",> 100%
Region,Region 5,All,2020-21,38,5.4,4.9,,13.2,18.9,2,"1,510","1,710","2,176","11,491",> 100%
Region,Region 5,All,2020-21,39,5.5,5,,12.8,18.7,1,"1,531","1,763","2,244","11,974",> 100%
Region,Region 6,All,2020-21,40,6.2,5.6,,10.3,14.7,2,784,735,"1,121","7,644",> 100%
Region,Region 6,All,2020-21,41,6.3,5.7,,10.8,15.8,3,846,868,"1,245","7,896",> 100%
Region,Region 6,All,2020-21,42,6.4,5.8,,11.1,17.1,4,838,922,"1,295","7,561",> 100%
Region,Region 6,All,2020-21,43,6.5,6,,12.1,19,2,964,"1,137","1,517","7,990",> 100%
Region,Region 6,All,2020-21,44,6.7,6.1,,12.9,20.8,12,"1,065","1,345","1,735","8,353",> 100%
Region,Region 6,All,2020-21,45,6.8,6.2,,13.9,22.7,3,"1,225","1,584","1,998","8,816",> 100%
Region,Region 6,All,2020-21,46,6.9,6.4,,15,25,6,"1,343","1,876","2,251","9,022",> 100%
Region,Region 6,All,2020-21,47,7,6.5,,16.6,27.4,5,"1,499","2,077","2,483","9,073",> 100%
Region,Region 6,All,2020-21,48,7.2,6.6,,17.9,29.7,6,"1,653","2,372","2,753","9,273",> 100%
Region,Region 6,All,2020-21,49,7.3,6.7,,18.7,31.6,9,"1,795","2,640","3,053","9,667",> 100%
Region,Region 6,All,2020-21,50,7.4,6.8,,18.7,31.9,6,"1,878","2,822","3,211","10,071",> 100%
Region,Region 6,All,2020-21,51,7.5,6.9,,18.7,31.6,7,"1,903","2,797","3,225","10,200",> 100%
Region,Region 6,All,2020-21,52,7.6,7,,19.2,32.8,6,"1,949","2,915","3,338","10,164",> 100%
Region,Region 6,All,2020-21,53,7.6,7.1,,19.7,34.3,9,"2,099","3,225","3,670","10,709",> 100%
Region,Region 6,All,2020-21,1,7.7,7.1,,22.2,38,7,"2,467","3,810","4,238","11,145",> 100%
Region,Region 6,All,2020-21,2,7.7,7.2,,22.9,37.8,11,"2,601","3,852","4,318","11,423",> 100%
Region,Region 6,All,2020-21,3,7.8,7.2,,22.5,36.8,7,"2,501","3,645","4,105","11,160",> 100%
Region,Region 6,All,2020-21,4,7.8,7.2,,20.7,34.4,9,"2,140","3,207","3,566","10,366",> 100%
Region,Region 6,All,2020-21,5,7.8,7.2,,19.6,31.5,9,"1,909","2,691","3,082","9,780",> 100%
Region,Region 6,All,2020-21,6,7.8,7.2,,17.1,27.3,5,"1,582","2,140","2,531","9,272",> 100%
Region,Region 6,All,2020-21,7,7.7,7.2,,15,23.7,1,"1,464","1,885","2,306","9,750",> 100%
Region,Region 6,All,2020-21,8,7.7,7.1,,14.3,21.2,4,"1,266","1,482","1,885","8,894",> 100%
Region,Region 6,All,2020-21,9,7.6,7.1,,13.3,19,7,"1,096","1,169","1,583","8,315",> 100%
Region,Region 6,All,2020-21,10,7.6,7,,11.2,16.5,5,881,953,"1,300","7,892",> 100%
Region,Region 6,All,2020-21,11,7.5,6.9,,10.7,15,1,791,757,"1,117","7,432",> 100%
Region,Region 6,All,2020-21,12,7.4,6.8,,9.9,13.4,3,746,617,"1,009","7,530",> 100%
Region,Region 6,All,2020-21,13,7.3,6.7,,8.7,11.9,1,629,499,858,"7,237",> 100%
Region,Region 6,All,2020-21,14,7.2,6.6,,8.9,11.9,5,661,490,887,"7,450",> 100%
Region,Region 6,All,2020-21,15,7.1,6.5,,8.3,11.3,1,590,469,800,"7,081",> 100%
Region,Region 6,All,2020-21,16,6.9,6.4,,8.4,11,3,616,442,814,"7,401",> 100%
Region,Region 6,All,2020-21,17,6.8,6.3,,7.7,10.2,2,552,389,731,"7,188",> 100%
Region,Region 6,All,2020-21,18,6.7,6.1,,8.3,10.7,3,600,390,772,"7,227",> 100%
Region,Region 6,All,2020-21,19,6.6,6,,7.9,10.6,1,568,402,761,"7,202",> 100%
Region,Region 6,All,2020-21,20,6.4,5.9,,7,9.5,1,496,352,669,"7,076",> 100%
Region,Region 6,All,2020-21,21,6.3,5.8,,7.7,10.1,0,536,375,703,"6,988",> 100%
Region,Region 6,All,2020-21,22,6.2,5.6,,7.1,8.7,6,495,287,616,"7,057",> 100%
Region,Region 6,All,2020-21,23,6.1,5.5,,6.8,8.5,1,488,267,606,"7,164",> 100%
Region,Region 6,All,2020-21,24,6,5.4,,7.5,9,2,543,273,653,"7,267",> 100%
Region,Region 6,All,2020-21,25,5.9,5.4,,7,8.7,2,496,282,625,"7,161",> 100%
Region,Region 6,All,2020-21,26,5.8,5.3,,6.6,8.6,2,470,295,614,"7,178",> 100%
Region,Region 6,All,2020-21,27,5.8,5.2,,7.2,9,1,511,305,647,"7,150",> 100%
Region,Region 6,All,2020-21,28,5.7,5.2,,8.2,10.7,2,605,413,793,"7,378",> 100%
Region,Region 6,All,2020-21,29,5.7,5.1,,9.5,13.3,3,714,633,"1,002","7,519",> 100%
Region,Region 6,All,2020-21,30,5.7,5.1,,10.9,16.1,3,884,919,"1,314","8,140",> 100%
Region,Region 6,All,2020-21,31,5.7,5.1,,14.2,22.1,3,"1,226","1,546","1,908","8,641",> 100%
Region,Region 6,All,2020-21,32,5.7,5.1,,17.7,28,2,"1,671","2,285","2,653","9,467",> 100%
Region,Region 6,All,2020-21,33,5.7,5.2,,20.6,32.4,3,"2,098","2,873","3,293","10,177",> 100%
Region,Region 6,All,2020-21,34,5.8,5.2,,22.6,35,7,"2,360","3,268","3,667","10,489",> 100%
Region,Region 6,All,2020-21,35,5.8,5.3,,23.4,35.5,7,"2,482","3,353","3,770","10,616",> 100%
Region,Region 6,All,2020-21,36,5.9,5.3,,21.6,33.8,4,"2,242","3,156","3,516","10,417",> 100%
Region,Region 6,All,2020-21,37,6,5.4,,21.6,33.5,6,"2,171","2,988","3,380","10,088",> 100%
Region,Region 6,All,2020-21,38,6.1,5.5,,20.8,31.1,5,"2,028","2,661","3,040","9,762",> 100%
Region,Region 6,All,2020-21,39,6.2,5.6,,18.2,28.1,1,"1,708","2,281","2,636","9,386",> 100%
Region,Region 7,All,2020-21,40,5.9,5.2,,8.7,17.4,0,274,433,546,"3,142",> 100%
Region,Region 7,All,2020-21,41,6,5.2,,9.1,18,0,297,464,587,"3,267",> 100%
Region,Region 7,All,2020-21,42,6.1,5.3,,10,18.5,0,321,477,598,"3,224",> 100%
Region,Region 7,All,2020-21,43,6.2,5.5,,10.4,20.9,1,350,573,706,"3,375",> 100%
Region,Region 7,All,2020-21,44,6.3,5.6,,11.3,22.7,1,379,617,764,"3,367",> 100%
Region,Region 7,All,2020-21,45,6.4,5.7,,13,27.9,0,493,912,"1,057","3,795",> 100%
Region,Region 7,All,2020-21,46,6.5,5.8,,15.8,31.5,0,629,"1,108","1,256","3,990",> 100%
Region,Region 7,All,2020-21,47,6.7,5.9,,17.7,36.6,3,737,"1,354","1,534","4,188",> 100%
Region,Region 7,All,2020-21,48,6.8,6,,18.6,38.5,2,788,"1,494","1,633","4,237",> 100%
Region,Region 7,All,2020-21,49,6.9,6.1,,19,38.6,0,825,"1,504","1,671","4,332",> 100%
Region,Region 7,All,2020-21,50,7,6.2,,17.9,36,0,772,"1,405","1,555","4,317",> 100%
Region,Region 7,All,2020-21,51,7.1,6.3,,16.5,33.6,0,684,"1,254","1,388","4,137",> 100%
Region,Region 7,All,2020-21,52,7.2,6.4,,15.1,32.4,0,592,"1,119","1,269","3,920",> 100%
Region,Region 7,All,2020-21,53,7.2,6.5,,16.5,30.3,3,615,984,"1,135","3,752",> 100%
Region,Region 7,All,2020-21,1,7.3,6.6,,14.9,30.2,2,561,"1,013","1,141","3,779",> 100%
Region,Region 7,All,2020-21,2,7.4,6.6,,14.7,28.2,1,543,891,"1,039","3,689",> 100%
Region,Region 7,All,2020-21,3,7.4,6.7,,14.7,26.9,2,517,784,950,"3,532",> 100%
Region,Region 7,All,2020-21,4,7.4,6.7,,11.9,23.3,0,393,634,769,"3,305",> 100%
Region,Region 7,All,2020-21,5,7.4,6.7,,10.8,18.6,0,345,452,597,"3,203",> 100%
Region,Region 7,All,2020-21,6,7.4,6.7,,10.1,16.6,2,295,365,489,"2,940",> 100%
Region,Region 7,All,2020-21,7,7.4,6.7,,9.2,14,0,280,295,428,"3,055",> 100%
Region,Region 7,All,2020-21,8,7.4,6.7,,8.5,12.8,0,245,232,368,"2,872",> 100%
Region,Region 7,All,2020-21,9,7.3,6.6,,7.7,11.2,0,220,185,321,"2,874",> 100%
Region,Region 7,All,2020-21,10,7.3,6.6,,6.8,9.8,0,184,161,265,"2,692",> 100%
Region,Region 7,All,2020-21,11,7.2,6.5,,5.9,8.8,0,151,132,226,"2,568",> 100%
Region,Region 7,All,2020-21,12,7.1,6.4,,6.3,9.3,0,176,147,259,"2,777",> 100%
Region,Region 7,All,2020-21,13,7,6.3,,6.5,8.8,2,172,116,236,"2,684",> 100%
Region,Region 7,All,2020-21,14,6.9,6.2,,6.1,8.3,0,173,112,235,"2,815",> 100%
Region,Region 7,All,2020-21,15,6.8,6.1,,6.2,8.4,0,169,108,228,"2,709",> 100%
Region,Region 7,All,2020-21,16,6.7,6,,6,8.3,1,164,113,229,"2,749",> 100%
Region,Region 7,All,2020-21,17,6.6,5.9,,6.8,9,0,188,127,251,"2,784",> 100%
Region,Region 7,All,2020-21,18,6.5,5.8,,5.6,8.1,0,146,99,212,"2,620",> 100%
Region,Region 7,All,2020-21,19,6.3,5.6,,6.2,8.7,1,169,124,238,"2,726",> 100%
Region,Region 7,All,2020-21,20,6.2,5.5,,6.4,8.3,1,168,103,220,"2,655",> 100%
Region,Region 7,All,2020-21,21,6.1,5.4,,5.2,6.6,0,137,75,171,"2,610",> 100%
Region,Region 7,All,2020-21,22,6,5.3,,6.5,8.2,1,173,76,220,"2,681",> 100%
Region,Region 7,All,2020-21,23,5.9,5.2,,5.6,7.4,0,152,93,203,"2,736",> 100%
Region,Region 7,All,2020-21,24,5.8,5.1,,6.3,8,2,168,83,214,"2,687",> 100%
Region,Region 7,All,2020-21,25,5.7,5,,7,9,2,190,113,249,"2,756",> 100%
Region,Region 7,All,2020-21,26,5.6,4.9,,7,9.1,2,183,123,241,"2,661",> 100%
Region,Region 7,All,2020-21,27,5.5,4.8,,7.3,9.8,0,202,146,272,"2,771",> 100%
Region,Region 7,All,2020-21,28,5.5,4.8,,8.5,11.9,1,239,210,335,"2,823",> 100%
Region,Region 7,All,2020-21,29,5.4,4.7,,8.9,12.6,2,255,250,363,"2,885",> 100%
Region,Region 7,All,2020-21,30,5.4,4.7,,9.8,14.5,1,286,308,423,"2,925",> 100%
Region,Region 7,All,2020-21,31,5.4,4.6,,10.8,17.8,1,345,455,569,"3,201",> 100%
Region,Region 7,All,2020-21,32,5.4,4.6,,13.3,19.4,0,414,454,602,"3,108",> 100%
Region,Region 7,All,2020-21,33,5.4,4.6,,12.4,18.8,1,400,485,610,"3,238",> 100%
Region,Region 7,All,2020-21,34,5.4,4.7,,13.3,19.8,1,440,529,656,"3,305",> 100%
Region,Region 7,All,2020-21,35,5.4,4.7,,13.9,20.4,2,438,507,644,"3,162",> 100%
Region,Region 7,All,2020-21,36,5.5,4.8,,11.5,18.7,0,359,456,585,"3,135",> 100%
Region,Region 7,All,2020-21,37,5.5,4.8,,12.5,19.2,0,398,492,615,"3,195",> 100%
Region,Region 7,All,2020-21,38,5.6,4.9,,12.2,19.3,1,405,500,642,"3,324",> 100%
Region,Region 7,All,2020-21,39,5.7,5,,12.1,18.7,2,393,456,611,"3,267",> 100%
Region,Region 8,All,2020-21,40,6.1,5.2,,9.3,15.3,0,176,196,288,"1,885",> 100%
Region,Region 8,All,2020-21,41,6.2,5.3,,9.9,15.5,0,202,231,316,"2,037",> 100%
Region,Region 8,All,2020-21,42,6.4,5.5,,9.7,15.9,1,197,242,324,"2,043",> 100%
Region,Region 8,All,2020-21,43,6.5,5.6,,10.8,19.3,0,231,318,412,"2,137",> 100%
Region,Region 8,All,2020-21,44,6.6,5.7,,12.2,22.2,0,273,427,498,"2,244",> 100%
Region,Region 8,All,2020-21,45,6.8,5.9,,14,27.7,0,348,609,687,"2,481",> 100%
Region,Region 8,All,2020-21,46,6.9,6,,15.1,31.3,2,378,702,785,"2,509",> 100%
Region,Region 8,All,2020-21,47,7,6.1,,16.3,33.3,2,438,830,897,"2,696",> 100%
Region,Region 8,All,2020-21,48,7.1,6.3,,16.8,34.6,0,451,862,928,"2,680",> 100%
Region,Region 8,All,2020-21,49,7.3,6.4,,20.6,39.9,0,554,973,"1,074","2,693",> 100%
Region,Region 8,All,2020-21,50,7.4,6.5,,19.6,37,2,531,905,"1,004","2,716",> 100%
Region,Region 8,All,2020-21,51,7.5,6.6,,18.3,33.6,0,467,781,858,"2,551",> 100%
Region,Region 8,All,2020-21,52,7.6,6.7,,15,29.5,0,358,622,705,"2,387",> 100%
Region,Region 8,All,2020-21,53,7.6,6.8,,15,26.8,1,347,528,622,"2,324",> 100%
Region,Region 8,All,2020-21,1,7.7,6.8,,13.7,24.7,0,320,496,577,"2,332",> 100%
Region,Region 8,All,2020-21,2,7.7,6.9,,13.2,21.9,1,284,393,473,"2,158",> 100%
Region,Region 8,All,2020-21,3,7.8,6.9,,12,20.8,0,256,374,444,"2,138",> 100%
Region,Region 8,All,2020-21,4,7.8,6.9,,11.1,19,2,229,310,394,"2,077",> 100%
Region,Region 8,All,2020-21,5,7.8,6.9,,10.9,17,0,223,259,348,"2,048",> 100%
Region,Region 8,All,2020-21,6,7.8,6.9,,10.2,15.4,0,195,205,294,"1,912",> 100%
Region,Region 8,All,2020-21,7,7.8,6.9,,8.4,11.9,0,160,153,228,"1,914",> 100%
Region,Region 8,All,2020-21,8,7.7,6.8,,7.6,11.1,0,141,136,208,"1,867",> 100%
Region,Region 8,All,2020-21,9,7.6,6.8,,7.2,10.9,0,134,127,203,"1,854",> 100%
Region,Region 8,All,2020-21,10,7.6,6.7,,7.7,10.7,0,143,111,199,"1,861",> 100%
Region,Region 8,All,2020-21,11,7.5,6.6,,6,8.6,1,112,86,161,"1,870",> 100%
Region,Region 8,All,2020-21,12,7.4,6.5,,6.1,8.6,0,114,88,159,"1,858",> 100%
Region,Region 8,All,2020-21,13,7.3,6.4,,6.8,8.8,0,119,75,155,"1,754",> 100%
Region,Region 8,All,2020-21,14,7.2,6.3,,5.1,6.7,0,89,52,116,"1,738",> 100%
Region,Region 8,All,2020-21,15,7,6.1,,6.8,10,0,124,107,182,"1,826",> 100%
Region,Region 8,All,2020-21,16,6.9,6,,7.5,10,0,134,103,179,"1,789",> 100%
Region,Region 8,All,2020-21,17,6.8,5.9,,7.1,9.6,0,131,95,177,"1,849",> 100%
Region,Region 8,All,2020-21,18,6.6,5.8,,7.7,9.6,1,137,101,173,"1,793",> 100%
Region,Region 8,All,2020-21,19,6.5,5.6,,8.1,10.9,2,144,126,198,"1,809",> 100%
Region,Region 8,All,2020-21,20,6.4,5.5,,7.1,9.7,0,131,115,178,"1,837",> 100%
Region,Region 8,All,2020-21,21,6.3,5.4,,6.9,9.5,0,123,94,171,"1,793",> 100%
Region,Region 8,All,2020-21,22,6.1,5.3,,6.7,8.9,0,119,94,158,"1,780",> 100%
Region,Region 8,All,2020-21,23,6,5.1,,6.9,8.6,0,130,91,162,"1,877",> 100%
Region,Region 8,All,2020-21,24,5.9,5,,6.2,7.7,1,112,73,140,"1,830",> 100%
Region,Region 8,All,2020-21,25,5.9,5,,6.4,8.7,1,112,82,155,"1,779",> 100%
Region,Region 8,All,2020-21,26,5.8,4.9,,6.3,8.3,0,117,81,153,"1,851",> 100%
Region,Region 8,All,2020-21,27,5.7,4.8,,7.2,9.2,0,130,100,166,"1,809",> 100%
Region,Region 8,All,2020-21,28,5.7,4.8,,6.4,8.2,0,114,74,146,"1,771",> 100%
Region,Region 8,All,2020-21,29,5.6,4.7,,7.6,9.6,1,141,101,179,"1,861",> 100%
Region,Region 8,All,2020-21,30,5.6,4.7,,6.9,9.8,0,128,115,182,"1,865",> 100%
Region,Region 8,All,2020-21,31,5.6,4.7,,8.3,11.2,0,156,113,210,"1,879",> 100%
Region,Region 8,All,2020-21,32,5.6,4.7,,8.9,11.9,1,177,154,236,"1,991",> 100%
Region,Region 8,All,2020-21,33,5.7,4.8,,10.4,15,0,207,220,299,"1,998",> 100%
Region,Region 8,All,2020-21,34,5.7,4.8,,10.3,15.5,0,212,243,318,"2,052",> 100%
Region,Region 8,All,2020-21,35,5.8,4.9,,11.5,16.5,2,237,269,343,"2,081",> 100%
Region,Region 8,All,2020-21,36,5.9,5,,11.2,17.8,0,238,295,377,"2,120",> 100%
Region,Region 8,All,2020-21,37,6,5.1,,12.8,19.5,2,278,341,426,"2,184",> 100%
Region,Region 8,All,2020-21,38,6.1,5.2,,14.6,21.4,1,324,392,477,"2,231",> 100%
Region,Region 8,All,2020-21,39,6.2,5.3,,14.7,21.5,1,338,406,496,"2,308",> 100%
Region,Region 9,All,2020-21,40,6.7,6.1,,8.6,11.1,1,654,437,842,"7,614",> 100%
Region,Region 9,All,2020-21,41,6.8,6.2,,8.9,11.6,1,672,489,875,"7,559",> 100%
Region,Region 9,All,2020-21,42,6.9,6.3,,7.8,10.1,1,588,401,766,"7,563",> 100%
Region,Region 9,All,2020-21,43,7.1,6.4,,8,10.3,0,587,412,757,"7,375",> 100%
Region,Region 9,All,2020-21,44,7.2,6.5,,8.3,11,1,630,476,843,"7,634",> 100%
Region,Region 9,All,2020-21,45,7.3,6.7,,8.8,11.6,0,702,546,929,"8,001",> 100%
Region,Region 9,All,2020-21,46,7.5,6.8,,9.2,13.2,0,747,672,"1,068","8,107",> 100%
Region,Region 9,All,2020-21,47,7.6,6.9,,11.8,16.4,2,"1,031",966,"1,428","8,721",> 100%
Region,Region 9,All,2020-21,48,7.7,7.1,,13.5,19.9,1,"1,191","1,341","1,757","8,821",> 100%
Region,Region 9,All,2020-21,49,7.9,7.2,,16.5,24.7,1,"1,616","1,962","2,424","9,808",> 100%
Region,Region 9,All,2020-21,50,8,7.3,,18.9,29.3,3,"2,102","2,814","3,275","11,167",> 100%
Region,Region 9,All,2020-21,51,8.1,7.5,,23.1,35.9,1,"2,858","3,944","4,434","12,352",> 100%
Region,Region 9,All,2020-21,52,8.2,7.6,,25.3,40.2,3,"3,475","4,992","5,529","13,747",> 100%
Region,Region 9,All,2020-21,53,8.3,7.7,,27.8,43.7,9,"4,046","5,857","6,369","14,564",> 100%
Region,Region 9,All,2020-21,1,8.4,7.8,,28.9,45.6,6,"4,422","6,469","6,985","15,310",> 100%
Region,Region 9,All,2020-21,2,8.5,7.8,,29.1,45.6,4,"4,373","6,354","6,856","15,031",> 100%
Region,Region 9,All,2020-21,3,8.5,7.9,,28.2,43.6,3,"3,881","5,544","6,006","13,764",> 100%
Region,Region 9,All,2020-21,4,8.6,7.9,,26.4,39.4,7,"3,307","4,504","4,954","12,570",> 100%
Region,Region 9,All,2020-21,5,8.6,8,,24.5,36.1,7,"2,840","3,747","4,198","11,643",> 100%
Region,Region 9,All,2020-21,6,8.6,8,,22.2,32.1,2,"2,329","2,926","3,360","10,479",> 100%
